version,caseid,mode,weight_full,registered,ideo,ideoHarris,ideoTrump,ideoDems,ideoReps,pid7,supportVoterID,supportFelonVote,supportTransSports,supportLGJob,supportBirthright,supportWall,attend,age,marital,educ,activeduty,union,race,children,havepassport,gender,transgender,sexualorientation,income,concernedhealthcare,polviolence,polviolchange,watchHannity,watchMaddow,watchSharkTank,watchNCIS,watchAndersonCooper,watch60Minutes,watchMeetThePress,watchPriceIsRight,watchGMA,watchToday,watchSNL,mobilProtest,mobilPetition,mobilDonate,mobilArgue,mobilContact,voted2024,votechoice24,howvoted24,howdifficultvote,harrisFT,trumpFT,DemHouseCandFT,RepHouseCandFT,walzFT,vanceFT,bidenFT,fundamentalistsFT,feministsFT,liberalsFT,unionsFT,bigbusinessFT,conservativesFT,scotusFT,gaylesbianFT,congressFT,muslimsFT,christiansFT,magaFT,jewsFT,policeFT,transFT,blmFT,nraFT,fbiFT,ruralFT,plannedParenthoodFT,houseIncumbent,importImmig,importCost,importClimate,importGuns,importAbortion,democImport,officialsDontCare,noSay,tooComplicated,understandPol,votesCountedFairly,affirmativeAction,vaccinesSchools,greenhouseGas,backgroundChecks,assaultRifles,rural,supportTransMilitary,intpol,preferDemoc,ctAuthority,usDemocracy,trustCongress,trustGovernment,trustJudiciary,trustScientists,trustParties,trustMedia,asianamericanFT,hispanicFT,blacksFT,illegalImmigrantFT,whitesFT,winner2020,state,harris24,trump24,female,dem,independent,gop,hispanic,white,black,aapi
ANES2024TimeSeries_20250808,140062,2,,1,2,3,5,3,6,1,1,7,4,1,7,7,2,41,1,5,3,1,1,0,1,2,2,1,3,5,1,4,,,,,,,,,,,,1,1,1,1,2,1,1,2,1,70,0,,15,70,5,60,20,80,70,90,10,20,15,75,30,50,50,0,85,50,75,80,25,70,50,90,2,4,2,1,2,1,1,1,1,4,3,1,5,1,1,1,3,2,4,2,1,1,5,4,3,3,1,4,2,70,70,60,40,60,2,LA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140063,2,,1,3,1,5,1,6,3,2,6,2,1,6,2,2,42,1,4,3,2,1,3,1,1,2,1,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,30,60,,,30,60,40,30,60,40,60,40,60,60,70,30,60,60,40,70,60,60,30,40,40,60,60,4,2,2,2,3,3,1,4,4,4,3,1,7,2,3,2,2,2,3,2,1,1,8,3,3,2,2,3,3,70,70,,40,70,2,NJ,,,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140065,2,,1,5,2,,2,,2,,3,1,1,7,2,2,50,3,3,3,2,1,0,2,1,2,1,4,1,1,4,,,,,,,,,,,,2,2,2,1,2,1,1,2,1,70,0,,,85,0,70,40,50,50,85,30,50,40,50,30,50,50,0,50,40,50,50,50,60,50,50,2,1,2,4,1,2,5,1,2,3,4,2,6,2,2,1,4,3,4,2,1,1,8,3,3,3,1,4,3,50,50,50,50,,2,CA,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140066,2,,1,1,2,7,2,7,1,1,1,7,1,7,7,2,80,1,5,3,1,1,0,2,2,2,1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,1,2,1,100,0,,0,90,0,90,0,100,90,100,0,0,0,100,30,50,0,0,50,50,100,100,0,40,30,100,4,5,4,1,1,1,1,5,2,5,1,1,1,1,1,1,1,1,1,1,4,5,4,1,3,4,1,3,3,100,100,100,100,40,2,CA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140067,2,,1,1,3,6,3,7,1,,1,7,1,7,7,1,43,1,5,3,1,1,2,1,2,2,1,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,2,1,85,0,,50,75,15,70,10,85,80,85,30,40,50,85,50,65,60,0,60,40,70,70,10,50,60,90,3,2,2,1,2,3,1,4,4,4,1,2,2,1,1,1,4,5,3,1,2,1,8,3,2,1,1,3,1,60,60,60,60,50,2,CO,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140068,,,1,4,2,7,2,6,2,1,3,3,2,7,4,1,37,5,5,3,2,2,0,1,2,2,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL,,,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,140070,2,,1,4,2,7,2,6,2,3,5,1,1,5,5,1,65,2,3,3,2,1,3,1,2,2,1,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,1,70,0,,40,50,15,50,50,85,40,85,15,50,15,100,30,50,70,50,50,100,70,0,60,70,85,70,3,1,2,1,4,4,1,1,1,2,3,2,7,1,2,1,1,4,2,2,3,3,5,3,4,3,1,4,3,60,70,30,15,70,2,MN,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140072,2,,1,2,2,7,2,7,1,1,2,4,1,6,4,2,64,3,2,3,1,1,0,2,2,2,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140073,2,,1,,1,5,1,5,7,1,1,1,4,1,1,2,43,1,3,3,2,1,2,1,1,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,0,100,40,,40,85,0,70,50,10,40,40,75,85,50,50,75,75,80,90,100,50,10,75,85,90,55,4,1,1,3,4,4,1,2,4,3,2,2,6,1,1,1,7,3,1,2,1,1,10,2,3,2,2,2,3,100,80,80,0,95,2,PA,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140074,2,,2,,2,6,2,6,4,,4,6,4,7,6,1,25,5,4,3,2,2,2,1,1,2,1,5,2,1,2,,,,,,,,,,,,2,2,2,2,2,0,,3,6,40,40,,,40,30,40,50,50,50,50,15,40,40,50,40,50,60,40,50,50,40,30,0,40,40,0,3,2,1,1,1,2,2,1,1,1,1,2,4,4,5,7,1,3,4,2,4,3,3,4,4,4,2,2,2,100,100,45,100,100,2,FL,,,0,0,1,0,0,0,1,0
ANES2024TimeSeries_20250808,140076,2,,1,2,2,6,2,6,1,,2,6,1,6,4,2,80,1,5,2,1,1,0,2,1,2,1,5,1,1,4,0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,2,1,1,2,1,85,0,,40,60,15,85,15,85,85,100,30,50,30,30,0,50,100,0,70,70,50,85,50,70,50,100,4,2,1,3,1,1,1,2,1,3,3,1,5,1,4,1,1,2,4,2,1,1,8,3,2,2,1,2,2,50,50,,,60,2,PA,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140077,2,,2,5,1,6,2,5,5,1,2,1,1,2,1,2,74,1,3,3,2,1,0,2,1,2,1,3,2,2,1,,,,,,,,,,,,2,2,2,1,2,1,2,2,1,0,70,0,,0,60,0,60,50,30,60,70,60,70,50,70,50,90,70,100,100,50,40,60,30,60,50,4,1,2,4,3,4,1,1,5,2,3,2,5,1,7,1,6,2,4,2,2,1,10,2,2,2,2,2,4,60,60,60,40,60,1,FL,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140078,2,,1,,6,1,7,2,1,1,3,4,1,7,7,2,74,2,2,3,2,3,0,2,2,2,1,6,1,1,2,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,2,1,1,1,1,85,0,,0,85,0,100,70,85,70,85,85,85,85,50,85,50,85,0,70,100,50,100,70,85,85,85,2,2,2,2,2,2,2,2,2,2,4,1,4,1,2,1,1,2,4,2,3,3,8,2,2,3,2,3,2,60,85,85,15,85,2,TX,1,0,1,1,0,0,1,0,0,0
ANES2024TimeSeries_20250808,140079,2,,1,4,2,7,2,7,3,2,6,2,1,7,4,1,76,1,4,3,2,1,0,1,1,2,1,5,1,1,2,0,0,1,1,0,0,0,0,1,1,0,2,2,2,1,2,1,1,1,1,40,0,50,,50,0,40,0,60,0,30,60,25,30,50,15,50,45,0,50,75,50,50,25,70,85,65,4,3,3,2,1,3,1,1,1,2,3,1,2,1,2,1,1,3,4,1,1,1,8,3,3,2,2,4,2,50,70,70,60,85,2,OK,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140080,2,,1,7,1,6,1,6,7,1,7,1,4,1,1,1,,1,3,3,2,1,0,1,2,2,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,2,2,1,15,100,15,,15,100,15,100,,30,,50,60,85,15,50,30,100,100,100,100,30,30,50,50,85,15,2,1,1,4,4,2,1,2,2,4,3,3,7,1,4,1,1,1,7,1,1,1,7,2,3,2,4,2,3,100,100,100,40,100,2,AZ,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140081,2,,1,4,3,5,3,5,2,2,5,2,1,3,4,1,47,3,4,3,2,1,2,2,2,2,1,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,1,1,1,85,30,,30,50,0,70,70,70,70,70,85,70,85,30,70,70,100,15,85,85,15,70,70,85,85,85,2,2,1,1,2,2,1,4,4,4,3,1,7,1,1,1,1,3,6,3,1,2,7,2,2,1,1,2,1,85,85,,70,85,2,DE,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140082,2,,1,1,4,7,3,6,2,,4,4,2,4,4,1,49,5,3,3,2,2,2,2,2,2,1,2,3,1,2,0,0,0,0,1,1,0,1,1,1,1,2,1,2,2,2,0,,3,6,100,0,,,100,0,100,0,80,100,70,50,50,100,50,70,100,100,0,50,50,50,100,0,50,50,80,3,5,1,1,1,1,1,2,2,4,1,4,2,4,2,1,1,1,4,2,3,1,5,3,3,3,3,3,3,50,50,100,50,60,2,DC,,,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,140083,2,,1,2,2,5,3,5,3,2,1,7,1,4,7,1,48,1,4,3,2,1,0,1,2,2,2,5,4,1,1,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,85,0,,0,100,0,75,40,75,85,55,66,45,0,90,45,70,25,0,100,80,100,100,0,55,25,99,4,3,1,1,1,2,1,1,1,5,1,3,3,1,1,1,1,1,1,1,2,1,6,4,4,4,1,4,3,99,99,99,85,50,2,IN,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140084,2,,1,4,4,1,4,7,1,1,1,1,1,7,7,1,54,5,3,3,2,3,0,1,2,2,1,4,4,1,6,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,1,2,1,100,0,,45,,,90,50,80,60,90,0,75,60,90,60,50,80,0,80,60,60,60,80,100,90,100,2,1,1,1,3,1,1,4,4,2,3,2,7,1,1,1,4,1,2,2,3,1,6,3,2,2,2,3,3,95,95,45,60,45,2,NV,1,0,1,1,0,0,1,0,0,0
ANES2024TimeSeries_20250808,140085,2,,1,4,4,3,4,4,3,2,5,6,1,2,2,2,40,3,5,3,2,1,2,1,2,2,1,4,2,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,85,30,,,50,50,40,50,60,50,50,50,50,50,100,50,50,50,40,50,70,85,70,40,70,50,70,2,3,2,2,2,2,2,2,2,3,3,3,6,2,3,1,1,2,4,4,3,2,5,2,3,2,2,3,2,40,40,50,15,50,2,FL,,,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140086,2,,1,3,2,7,2,6,3,,2,2,1,4,7,2,37,1,4,3,2,1,0,1,2,2,1,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,40,0,,,60,30,40,0,50,60,70,30,15,0,,15,50,40,0,,30,,60,30,60,50,70,3,4,1,1,3,1,1,1,1,3,3,1,4,1,4,4,6,3,2,2,2,1,7,4,4,3,1,4,2,70,70,,50,70,2,WV,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140087,2,,1,,6,1,6,2,7,1,1,7,1,7,1,2,59,1,2,3,1,1,0,1,2,2,1,4,1,1,2,0,0,1,0,0,1,0,1,1,0,0,2,2,2,2,2,1,2,1,1,30,100,,,,60,50,50,30,30,50,50,50,50,50,40,50,85,50,50,100,50,15,50,70,60,100,2,1,1,2,2,1,1,1,1,1,3,2,6,1,1,1,1,2,4,4,1,2,0,3,3,2,2,3,2,100,50,70,0,100,1,MA,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140088,2,,1,5,2,7,2,6,6,1,2,1,2,3,4,1,32,1,4,3,2,1,1,1,2,2,1,6,2,2,4,0,0,1,0,0,0,0,0,1,0,0,2,2,2,2,2,0,,3,6,30,30,,,40,50,15,50,50,50,40,50,70,50,50,50,50,85,50,85,70,50,50,50,70,50,50,2,2,2,2,2,2,2,2,2,2,4,2,7,1,3,1,1,2,4,4,2,3,7,3,3,3,3,3,3,50,50,50,15,50,2,OH,,,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140089,2,,1,5,1,6,2,6,6,1,1,2,1,4,2,1,38,5,5,3,2,1,1,1,2,2,1,6,5,1,1,0,0,1,0,0,0,1,0,0,1,1,2,2,2,2,2,1,2,1,1,15,60,30,,15,60,15,70,15,15,0,70,85,70,70,70,85,100,70,85,60,50,30,60,60,85,70,3,2,1,3,2,4,1,2,2,4,4,2,5,1,4,1,1,2,4,2,1,2,6,3,3,2,2,3,3,100,70,60,40,70,2,VA,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140090,2,,1,6,1,6,1,7,6,1,4,2,4,6,1,1,28,1,5,3,2,1,1,1,2,2,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,0,70,15,,0,85,15,50,50,15,60,50,85,50,50,50,85,50,40,85,85,15,0,60,85,50,50,4,2,1,3,2,2,2,2,2,3,4,2,5,4,4,1,4,2,7,4,3,3,3,3,3,3,1,3,3,50,50,50,0,50,1,AZ,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140092,2,,1,3,2,7,2,6,2,3,2,3,1,6,6,2,79,2,2,2,2,1,0,2,1,2,1,3,2,2,4,0,0,0,0,0,0,1,1,0,0,0,2,1,2,2,2,1,1,1,1,75,0,,,85,0,70,20,60,85,80,50,10,20,60,55,65,60,0,90,80,50,70,0,70,75,80,3,3,3,2,2,3,1,3,2,3,4,1,1,1,2,1,1,1,4,2,1,2,7,3,2,2,2,2,2,65,75,80,50,75,2,OH,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140093,2,,1,5,1,6,2,6,5,1,4,1,2,1,1,2,65,1,4,3,1,1,0,1,1,2,1,3,2,2,4,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,0,100,0,,0,100,0,50,0,5,50,50,85,75,50,2,30,50,90,95,85,0,0,75,10,95,25,4,1,2,5,2,4,4,1,1,4,1,2,5,4,7,4,7,4,7,1,2,3,8,3,3,2,2,2,3,75,95,50,0,100,2,MI,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140094,2,,1,7,2,6,2,6,7,1,7,7,3,7,1,1,80,2,5,3,2,1,0,1,2,2,1,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,40,100,70,,40,100,30,100,0,30,30,60,100,60,0,70,40,100,,50,85,15,50,100,85,100,70,4,1,1,3,2,2,1,2,2,2,3,2,6,1,7,1,7,1,4,2,1,2,8,2,2,2,2,2,3,85,95,70,,100,1,TX,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140095,2,,1,4,3,6,3,6,3,1,2,1,1,3,6,1,62,1,3,3,2,1,1,1,1,2,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1,1,70,0,,30,75,0,60,0,50,40,40,30,20,0,50,30,50,50,0,50,45,50,60,0,60,50,70,1,1,2,1,1,2,1,2,2,4,1,2,5,1,1,1,1,3,2,1,1,1,7,2,3,2,1,3,1,50,50,50,30,40,2,MA,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140096,2,,1,3,3,5,2,6,2,2,1,7,1,7,7,1,54,5,3,3,2,3,0,1,2,2,1,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,2,1,1,1,1,100,0,,0,100,0,100,40,85,70,50,40,30,0,100,30,100,70,0,100,85,100,100,40,,100,100,4,3,1,2,3,1,1,1,1,3,2,1,4,1,1,1,4,2,1,2,1,1,5,3,3,4,1,4,2,100,100,100,60,100,2,GA,1,0,1,1,0,0,1,0,0,0
ANES2024TimeSeries_20250808,140097,2,,1,2,2,5,2,7,1,,2,4,1,6,4,2,80,2,4,3,2,1,0,1,2,2,1,3,2,1,4,0,1,0,0,1,0,0,0,0,0,0,1,2,2,1,2,1,1,1,2,100,0,,50,100,0,100,40,85,85,70,40,40,30,85,40,70,70,0,85,70,70,85,0,70,50,85,3,4,2,1,1,1,1,3,3,5,2,2,2,2,2,1,1,1,4,1,1,1,7,3,,2,1,1,1,70,70,70,70,60,2,SC,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140098,2,,1,,3,7,3,6,3,1,1,4,4,4,6,1,80,2,3,3,2,1,0,1,2,2,1,3,1,1,4,0,0,0,0,1,1,0,0,0,1,0,2,2,2,2,2,1,1,2,2,60,15,,50,50,50,60,50,50,50,50,50,60,40,60,60,60,70,50,50,70,60,60,40,50,50,70,2,4,4,4,3,2,4,2,2,4,3,1,4,2,2,1,1,3,4,3,1,3,10,2,2,2,2,2,2,60,60,60,50,50,2,WA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140101,2,,1,1,2,7,2,6,1,,5,4,1,4,6,2,49,3,5,3,1,1,2,1,2,2,1,5,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1,1,2,1,100,0,,,90,0,85,0,100,90,85,5,0,50,95,50,90,15,0,90,50,90,90,10,85,50,95,4,3,2,4,1,1,2,1,1,2,3,1,2,1,2,1,1,2,1,2,2,1,10,3,3,2,2,3,2,50,70,,70,30,2,CA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140102,2,,1,6,1,7,1,6,7,1,4,1,2,4,2,1,41,1,3,3,2,1,3,2,2,2,1,5,2,1,2,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,2,1,2,1,2,0,80,,,,80,0,15,40,30,50,,80,50,50,40,50,100,,50,80,50,40,80,50,50,15,3,1,1,5,1,1,3,3,2,4,2,5,5,1,4,1,4,4,4,2,2,2,8,2,2,3,2,2,3,,,,,,1,ID,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140103,2,,1,6,1,6,2,5,6,1,5,1,1,7,1,1,40,1,3,3,2,1,4,2,1,2,1,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,1,85,2,,,85,0,90,60,40,60,52,85,60,50,55,50,100,85,100,85,,,85,70,100,2,3,1,1,3,2,3,1,4,4,3,3,2,7,1,4,2,4,4,4,2,1,2,7,3,3,2,2,3,3,85,85,85,40,85,,IN,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140105,2,,1,,1,4,1,4,7,,7,4,4,4,1,1,,5,2,3,2,1,0,2,2,2,1,,1,1,2,,,,,,,,,,,,2,2,2,2,2,1,2,2,1,0,85,40,,50,70,0,60,50,50,50,60,60,60,30,50,50,85,50,60,60,40,50,70,70,85,85,4,1,1,3,1,2,1,2,2,2,3,2,4,1,2,1,7,4,4,2,1,2,6,2,2,1,3,2,4,60,50,,50,60,1,MD,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140107,,,1,6,1,4,1,5,5,1,4,2,3,4,2,1,70,1,3,3,2,,0,1,,,,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KS,,,0,0,0,1,0,0,0,0
ANES2024TimeSeries_20250808,140108,2,,1,,3,,4,,2,1,4,4,3,4,7,1,64,1,3,3,2,1,0,1,2,2,1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,1,1,2,100,0,,0,85,0,60,0,70,85,85,70,15,15,50,40,50,50,0,85,50,50,50,15,70,70,85,3,3,2,1,1,2,1,2,2,3,2,1,4,2,1,1,1,4,4,2,1,1,8,3,3,3,2,3,2,50,50,50,40,60,2,PA,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140110,2,,1,5,1,6,2,6,7,1,7,7,4,4,1,2,80,1,5,3,2,4,0,2,1,2,1,5,1,4,2,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,,,,,0,100,,,0,85,0,50,50,50,60,50,70,70,50,70,50,60,85,50,70,30,30,50,50,70,15,2,2,3,3,4,5,2,2,2,2,2,4,4,4,6,4,4,4,4,4,5,1,5,3,3,3,3,3,3,50,50,50,40,50,1,CA,,,0,0,0,1,0,0,0,1
ANES2024TimeSeries_20250808,140112,2,,1,5,1,6,1,6,7,1,7,6,2,1,1,1,76,3,3,2,2,1,0,2,1,2,1,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,0,100,15,,0,100,0,70,40,30,50,70,80,100,20,70,10,85,85,80,90,15,0,90,20,90,50,2,1,2,4,4,2,2,2,2,1,3,3,6,2,6,2,6,4,4,2,2,2,7,3,3,3,2,3,3,70,70,70,10,80,1,OH,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140113,2,,1,3,2,5,2,5,6,1,2,7,4,4,1,1,61,5,5,3,2,1,0,1,1,2,1,4,4,1,4,,,,,,,,,,,,2,2,2,1,2,1,2,1,1,50,85,50,,50,60,50,40,40,60,50,70,50,50,30,60,50,85,,,50,15,0,,70,,60,2,2,1,5,2,2,3,4,4,3,2,2,7,4,4,4,7,1,7,2,4,3,9,2,3,2,3,3,3,50,50,30,50,70,2,IL,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140114,2,,1,4,1,7,2,7,7,2,2,4,1,4,2,1,40,1,5,3,1,3,2,1,2,2,1,5,4,3,2,,,,,,,,,,,,2,1,1,1,2,0,,3,6,0,100,,,15,70,0,50,50,85,70,60,60,70,85,70,50,70,60,50,85,30,85,50,85,60,50,1,1,1,4,1,3,4,2,4,4,2,3,6,2,4,4,2,3,4,2,2,2,2,1,2,1,2,2,2,60,100,85,0,100,2,MA,,,1,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,140115,2,,1,4,4,7,3,7,1,1,1,4,1,7,6,1,65,1,3,3,1,2,2,2,2,2,1,4,1,1,7,0,0,0,0,0,1,1,0,0,0,0,2,1,2,2,1,1,1,1,1,100,30,,0,85,30,,30,50,50,100,30,30,30,30,40,50,60,0,85,85,40,85,30,30,50,60,4,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,4,4,2,2,4,7,3,3,4,2,3,3,85,85,85,70,,2,NC,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,140116,2,,1,6,1,6,1,6,7,1,7,1,2,1,1,1,62,1,5,3,1,1,0,1,1,2,1,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,0,100,0,,0,100,0,70,0,0,50,85,100,70,50,40,0,85,100,100,100,0,0,100,40,100,0,3,1,1,5,1,3,1,2,2,5,1,1,5,6,3,1,5,1,7,1,1,4,8,3,3,3,3,3,4,,70,70,0,85,1,NY,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140117,2,,1,2,2,7,2,7,3,,2,5,1,6,5,2,34,5,3,3,1,2,0,2,3,2,2,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,70,0,,0,70,0,70,50,85,85,100,50,0,40,100,40,85,70,0,85,15,85,100,0,50,70,85,3,3,1,1,1,3,1,3,2,4,3,3,4,4,1,1,1,1,1,2,3,1,6,4,3,3,2,3,3,,75,85,50,60,2,PA,1,0,0,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,140119,2,,1,6,1,6,2,6,7,1,2,1,1,1,1,1,,1,5,2,2,1,2,1,1,2,1,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,2,1,1,0,85,15,,15,100,30,85,30,15,60,70,70,85,50,60,50,85,85,85,70,40,15,70,40,70,15,2,1,2,4,2,3,2,3,4,5,1,2,7,1,4,1,7,4,7,1,2,1,9,2,2,2,3,3,4,70,70,70,0,70,1,FL,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,140120,2,,1,,2,7,2,7,1,1,4,4,1,2,6,2,76,1,3,3,2,3,0,2,1,2,1,3,2,1,1,0,0,0,0,0,1,1,1,0,0,1,2,2,2,2,2,1,1,2,1,85,15,,50,70,15,85,50,70,70,60,40,70,50,50,40,50,50,30,50,50,70,60,40,50,50,60,2,2,1,1,2,2,1,2,3,3,3,1,4,1,2,1,1,1,4,2,1,3,5,3,2,2,2,3,2,70,60,50,50,40,2,CO,1,0,0,1,0,0,1,0,0,0
ANES2024TimeSeries_20250808,140122,2,,2,4,4,3,4,4,4,1,4,7,2,4,4,1,56,1,2,3,2,2,0,1,2,2,1,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,0,,3,6,30,70,,,60,60,15,100,30,30,70,85,40,50,38,50,60,100,30,30,70,15,60,40,30,30,100,4,4,2,2,3,4,5,1,1,1,5,4,2,5,4,1,1,1,7,4,3,3,10,4,4,4,3,4,3,70,70,100,70,100,2,VA,,,1,0,1,0,0,0,1,0
ANES2024TimeSeries_20250808,140123,2,,1,4,4,6,4,4,3,2,2,1,1,4,4,2,44,3,2,3,2,1,1,2,2,2,1,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,50,30,,,70,40,32,45,30,60,60,30,60,65,50,50,50,85,15,50,80,40,40,95,85,100,100,2,3,1,3,3,5,1,2,2,2,3,2,4,1,4,1,4,4,4,2,2,3,5,2,2,2,2,3,3,85,85,85,85,85,2,TN,,,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140124,2,,1,2,3,6,2,7,1,3,1,4,1,7,4,2,27,5,4,3,2,1,0,1,2,2,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,2,1,85,0,,30,85,0,53,15,85,85,100,50,0,0,100,30,50,40,0,50,70,60,85,15,50,50,100,3,1,1,1,1,1,1,2,1,1,4,5,4,1,1,1,1,2,4,2,1,1,9,3,3,2,1,3,3,100,100,100,70,100,2,OR,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,140125,2,,1,,1,6,1,6,7,1,2,1,1,6,1,1,58,1,2,3,2,1,0,1,1,2,1,5,2,1,4,1,0,1,0,0,0,0,0,0,1,1,2,2,2,2,2,1,2,1,1,0,85,30,,0,85,15,50,50,50,50,70,50,70,50,70,50,100,50,50,100,50,50,50,50,85,50,1,1,1,4,4,5,2,2,2,3,3,2,4,4,6,1,4,3,6,2,1,2,2,2,2,2,2,2,3,70,70,85,0,70,2,WI,0,1,0,0,0,1,0,1,0,0
